Latitude,Longitude,Date,temp,nppv,mld,dic,sal,o2,ph,nh4,chl,phyc,no3,po4,id,Closest_coast	,Region
41.145836,13.625001,2017-07-31,25.626266,8.223265,11.838012,2.3512032,38.191353,221.36035,7.9836316,0.18691392,0.04489844,0.27871406,1.1699549,0.011039136,IT_m1lt01_6,11.4,Lazio
41.020836,13.125001,2017-07-31,25.792805,8.803251,11.839123,2.3469174,38.26277,216.6951,7.982664,0.1910128,0.04769931,0.29226214,1.205613,0.011593166,IT_m1lt02_12,22.3,Lazio
41.1875,13.083334,2017-07-31,25.259892,9.18851,11.797728,2.351517,38.183483,222.31299,7.989807,0.20522028,0.051030397,0.31959593,1.4552865,0.012878857,IT_m1lt02_3,5.7,Lazio
41.145836,13.125001,2017-07-31,25.313478,8.99358,11.817809,2.350953,38.18773,221.8211,7.988929,0.20183375,0.049879666,0.31165603,1.380279,0.0122861,IT_m1lt02_6,11.3,Lazio
39.895836,15.125001,2017-07-31,25.932625,7.1627965,11.866752,2.3268912,38.066017,221.61653,7.976302,0.14357103,0.037975196,0.23627566,0.505204,0.007880702,M1CL12,22.224,Campania
39.979168,15.250001,2017-07-31,25.886978,7.0255013,11.802322,2.3210351,38.047726,225.1959,7.9738593,0.1321591,0.03706396,0.23324713,0.48972154,0.008267256,M1CL3,5.556,Campania
39.979168,15.208334,2017-07-31,25.812922,7.0626607,11.823032,2.3218577,38.03706,224.99342,7.9753685,0.1324326,0.037385385,0.2359651,0.48318967,0.00815422,M1CL6,11.112,Campania
40.9375,13.708334,2017-07-31,25.744604,7.7407374,11.867859,2.3488824,38.23054,216.25365,7.9837694,0.19930993,0.04156971,0.25915647,1.2065997,0.0103735095,M1FV12,22.224,Campania
40.979168,13.875001,2017-07-31,25.021076,7.5629916,11.723282,2.354167,38.05864,224.06815,7.9920063,0.19108944,0.043986145,0.26627082,1.484114,0.017742038,M1FV3,5.556,Campania
40.979168,13.791667,2017-07-31,25.70354,7.6386356,11.82072,2.3506665,38.21065,218.95935,7.9829063,0.19733256,0.041244976,0.2558236,1.3219175,0.013119997,M1FV6,11.112,Campania
40.6875,14.208334,2017-07-31,25.424118,13.522071,11.863931,2.3401964,38.14856,223.97,7.9900155,0.1536941,0.07891123,0.45933855,0.7659515,0.009768936,M1GN12,22.224,Campania
40.729168,14.416667,2017-07-31,25.498886,16.985085,11.798017,2.3345757,38.11756,232.61932,7.9919305,0.09544698,0.10387802,0.56761324,0.20650999,0.0069730184,M1GN3,5.556,Campania
40.729168,14.333334,2017-07-31,25.392612,16.47596,11.861901,2.3358164,38.122604,229.77328,7.99303,0.11171473,0.101036295,0.55766356,0.32800004,0.0075434693,M1GN6,11.112,Campania
40.479168,14.625001,2017-07-31,25.622288,9.056375,11.888402,2.338163,38.139336,217.58408,7.985925,0.15244292,0.049290292,0.30725121,0.59668356,0.008297887,M1GS12,22.224,Campania
40.604168,14.791667,2017-07-31,25.081598,9.162235,11.782667,2.3323402,38.026176,228.5828,7.9876127,0.11952191,0.051531926,0.32644707,0.3979212,0.007535291,M1GS3,5.556,Campania
40.5625,14.750001,2017-07-31,25.358097,9.156069,11.864269,2.333458,38.052166,225.57289,7.9847703,0.12756456,0.05032556,0.31851602,0.446728,0.0076831314,M1GS6,11.112,Campania
38.770836,16.083334,2017-07-31,26.389545,5.832681,11.884256,2.3384979,38.15026,215.8527,7.970908,0.15585525,0.030746859,0.18493223,0.605329,0.0088467095,M1T5A,5.556,Calabria
38.8125,16.041668,2017-07-31,26.317385,6.071949,11.930046,2.3379002,38.142883,215.2166,7.972505,0.1547488,0.03213359,0.19383898,0.6027531,0.008857707,M1T5B,11.112,Calabria
38.895836,15.958334,2017-07-31,26.347475,6.483454,11.88957,2.3367558,38.13743,214.53053,7.972531,0.15311277,0.034300905,0.20676237,0.60184145,0.008880256,M1T5C,22.224,Calabria
40.104168,16.75,2017-07-31,26.047932,9.915332,12.144457,2.3884468,38.955013,215.07436,7.993073,0.19245154,0.05729791,0.31799352,0.897178,0.006322662,M1_SINNI_1,4.82803,Basilicata
40.104168,16.791668,2017-07-31,25.982447,9.633431,12.355148,2.3880827,38.963375,214.21527,7.9940443,0.19271933,0.05594987,0.3108918,0.90215546,0.0062946356,M1_SINNI_2,9.65606,Basilicata
40.020836,16.875,2017-07-31,25.92366,9.453564,12.868604,2.3880618,38.98294,212.76692,7.995473,0.18816064,0.055075493,0.30713677,0.86907053,0.0062787775,M1_SINNI_3,19.3121,Basilicata
44.104168,9.583334,2017-07-31,25.26989,9.035386,11.886682,2.3303804,38.19764,224.0987,8.001557,0.15559182,0.04857826,0.33343935,0.54695934,0.029556923,MES030,5.556,Liguria
44.0625,9.541667,2017-07-31,25.091396,8.509319,11.913931,2.3303635,38.254402,221.34192,7.9958014,0.15408993,0.04682552,0.31648248,0.59206814,0.023707101,MES060,11.112,Liguria
43.979168,9.458334,2017-07-31,24.848507,7.2667537,11.881625,2.328116,38.267685,217.98361,7.9853177,0.14792423,0.04202597,0.26897502,0.6122357,0.012139559,MES120,22.224,Liguria
44.270836,9.125,2017-07-31,24.977804,7.0183764,12.48617,2.3527179,38.21261,222.18211,7.997131,0.14097708,0.04001166,0.25984102,0.5022752,0.018020106,ORO030,5.556,Liguria
44.229168,9.125,2017-07-31,24.804865,7.034965,12.109235,2.348567,38.221283,220.96768,7.996802,0.14081953,0.04021802,0.26489693,0.51887923,0.01708226,ORO060,11.112,Liguria
44.145836,9.041667,2017-07-31,24.634466,7.0202527,11.9549675,2.3434806,38.23832,218.88234,7.9913282,0.14209001,0.040821183,0.26616684,0.56678224,0.012746295,ORO120,22.224,Liguria
36.9375,15.333334,2017-07-31,25.936707,7.9322343,12.135193,2.3803248,38.117134,221.0955,7.984758,0.12795812,0.042199247,0.2603467,0.359185,0.008007199,PLM1A,5.556,Sicilia
36.895832,15.375001,2017-07-31,26.077944,8.00445,12.020624,2.3664134,38.09926,218.52307,7.9830465,0.12753242,0.04244239,0.25941798,0.3658288,0.008035512,PLM1B,11.112,Sicilia
36.8125,15.375001,2017-07-31,26.205204,7.8225665,11.938983,2.3479755,38.038727,214.80449,7.980287,0.12436936,0.041316815,0.2506255,0.34336203,0.008093555,PLM1C,22.224,Sicilia
42.104168,14.958334,2017-07-31,26.12192,12.63846,12.5182705,2.4150758,37.642696,217.76303,7.9937115,0.3341932,0.07601316,0.40459597,3.0866535,0.006611789,R14001_B2_10KM,10.0,Molise
42.1875,15.000001,2017-07-31,25.97894,10.219936,12.200939,2.4105957,37.858654,215.7083,7.9981937,0.32129171,0.058543824,0.3326079,2.6237566,0.006904702,R14001_B2_20KM,20.0,Molise
42.0625,14.958334,2017-07-31,26.266802,13.740148,12.663992,2.4165616,37.59416,218.70992,7.990386,0.33647928,0.083343334,0.43268988,3.2190611,0.006478014,R14001_B2_6KM,6.0,Molise
37.479168,12.958334,2017-07-31,22.685911,9.40542,11.796373,2.3155005,37.81693,234.05042,8.015604,0.13162203,0.065641575,0.4132958,0.3451262,0.009396967,SMM1A,5.556,Sicilia
37.479168,12.875001,2017-07-31,22.941814,9.346347,11.841593,2.3163052,37.80457,231.81319,8.0124,0.12960947,0.06374144,0.40325838,0.34019274,0.009244374,SMM1B,11.112,Sicilia
37.479168,12.791667,2017-07-31,22.991413,9.370372,11.858884,2.3177598,37.801723,230.87851,8.011945,0.12923543,0.06382266,0.40272924,0.33735296,0.0091951685,SMM1C,22.224,Sicilia
43.1875,10.458334,2017-07-31,25.512619,8.786739,12.006689,2.3457832,38.34881,217.61682,7.9857473,0.13301057,0.05326036,0.3013693,0.4595845,0.008352119,SMR_CCE_WA1,5.556,Toscana
43.1875,10.416667,2017-07-31,25.482859,8.967302,11.998119,2.3453681,38.334873,216.97002,7.9855886,0.13283087,0.053583156,0.30876034,0.47591382,0.008409483,SMR_CCE_WA3,11.112,Toscana
43.1875,10.250001,2017-07-31,25.373491,8.028388,12.203693,2.3452039,38.331135,215.39943,7.9828224,0.14210384,0.04626279,0.27947444,0.55518335,0.008011487,SMR_CCE_WA5,22.224,Toscana
42.895836,10.666667,2017-07-31,25.68382,9.573023,11.907856,2.3500674,38.428173,218.49052,7.984381,0.14947844,0.057258274,0.32035637,0.5366735,0.0076976987,SMR_CFO_WA1,5.556,Toscana
42.854168,10.625001,2017-07-31,25.532167,9.111809,11.966953,2.348673,38.40279,217.35577,7.986587,0.14652556,0.05459184,0.30984494,0.5175606,0.007743783,SMR_CFO_WA3,11.112,Toscana
42.770836,10.541667,2017-07-31,25.509083,8.499555,12.070832,2.347978,38.395443,216.23654,7.9864554,0.14636928,0.050100155,0.2903796,0.5037755,0.007688676,SMR_CFO_WA5,22.224,Toscana
42.604168,11.000001,2017-07-31,25.38541,8.722269,11.93055,2.3487499,38.407642,218.20561,7.986382,0.15255436,0.05257896,0.2995826,0.52929896,0.0074447794,SMR_COM_WA1,5.556,Toscana
42.5625,10.958334,2017-07-31,25.455214,8.789988,11.872201,2.349577,38.409542,216.98448,7.986088,0.15216765,0.051574793,0.30046543,0.53280896,0.0074812514,SMR_COM_WA3,11.112,Toscana
42.520836,10.875001,2017-07-31,25.370182,8.467902,11.882837,2.35046,38.40614,216.03217,7.9878807,0.15258233,0.048970506,0.29236543,0.52948195,0.007479169,SMR_COM_WA5,22.224,Toscana
43.729168,10.208334,2017-07-31,25.869158,20.13806,12.123137,2.3269064,37.960342,224.67502,7.9943423,0.16963889,0.10218739,0.7134427,1.4205838,0.08011082,SMR_CPI_WA1,5.556,Toscana
43.729168,10.125001,2017-07-31,25.454866,13.678801,12.0826025,2.3301566,38.248604,219.81912,7.987914,0.14986327,0.07228818,0.49340457,0.90850896,0.038352586,SMR_CPI_WA3,11.112,Toscana
43.729168,10.000001,2017-07-31,25.06515,7.3346367,12.143301,2.3319266,38.26979,216.06467,7.983499,0.14022563,0.042415258,0.2644469,0.588422,0.009854875,SMR_CPI_WA5,22.224,Toscana
44.229168,8.5,2017-07-31,24.7883,6.557385,12.15127,2.3537493,38.222603,220.0827,7.993307,0.14250529,0.039843243,0.24464083,0.57022816,0.012817042,VAD030,5.556,Liguria
44.1875,8.541667,2017-07-31,24.689411,6.7158136,11.9868,2.350055,38.2404,219.37605,7.991762,0.14257084,0.04027312,0.2525269,0.58244807,0.01178294,VAD060,11.112,Liguria
44.104168,8.625,2017-07-31,24.460367,7.1915975,11.955857,2.3464317,38.2358,219.41083,7.992357,0.14213346,0.04281411,0.27544764,0.5754083,0.010975772,VAD120,22.224,Liguria
44.395836,8.75,2017-07-31,25.078293,7.1380825,13.426792,2.3590686,38.21475,221.69054,7.992108,0.14041403,0.042254433,0.25927982,0.54173356,0.014428604,VOL030,5.556,Liguria
44.3125,8.75,2017-07-31,24.730228,6.865475,12.133477,2.3596287,38.207916,220.7705,7.9944735,0.14235952,0.04066987,0.2581206,0.5579547,0.01348486,VOL060,11.112,Liguria
44.229168,8.75,2017-07-31,24.627918,6.894423,11.9619875,2.3499067,38.23571,219.23033,7.99111,0.14283654,0.04084293,0.261266,0.57854503,0.011554268,VOL120,22.224,Liguria
44.645836,12.375001,2017-08-31,27.01009,79.56126,12.4604,2.4576972,34.583664,218.69527,7.9823627,1.305125,0.72118956,2.7345343,19.846052,0.1137304,1004,10.0,Emilia-Romagna
44.270836,12.541667,2017-08-31,27.784014,42.32638,12.709795,2.4671729,35.46583,219.31367,7.9913754,1.0394225,0.34873387,1.2403183,12.971375,0.029980542,1014,10.0,Emilia-Romagna
44.145836,12.666667,2017-08-31,27.861738,34.67496,13.447523,2.5069456,35.802715,220.21414,7.9915447,0.9378491,0.27703038,0.98430514,11.655728,0.01973564,1017,10.0,Emilia-Romagna
42.229168,14.708334,2017-08-31,27.814356,15.175866,14.660884,2.4043655,37.942207,211.52483,7.990777,0.30566338,0.100459285,0.4139443,2.0534484,0.008137316,1_ABR_VA13,5.556,Abruzzo
42.270836,14.750001,2017-08-31,27.648655,14.168162,15.824082,2.4032183,38.039257,210.95335,7.9922824,0.29998034,0.09398794,0.392906,1.9518385,0.008217255,1_ABR_VA14,11.112,Abruzzo
42.354168,14.833334,2017-08-31,27.459522,12.202662,14.762355,2.4013286,38.008286,210.39534,7.995145,0.29573554,0.07889274,0.34595132,1.8535677,0.008224667,1_ABR_VA15,22.224,Abruzzo
44.645836,12.541667,2017-08-31,26.687698,37.25998,12.328877,2.5021868,36.18709,219.46744,8.003725,0.7822686,0.26728207,1.2160962,11.037528,0.030969273,2004,20.0,Emilia-Romagna
44.270836,12.666667,2017-08-31,27.171837,33.159138,12.339991,2.4830637,36.027252,218.65657,8.000776,0.89886945,0.26145184,1.0169128,11.242116,0.023723843,2014,20.0,Emilia-Romagna
44.229168,12.791667,2017-08-31,27.048138,27.331606,12.269979,2.498601,36.33835,218.50648,8.004813,0.82030386,0.20704883,0.8298139,9.958361,0.01744013,2017,20.0,Emilia-Romagna
44.645836,12.333334,2017-08-31,27.321665,91.834984,11.438953,2.4495063,33.827335,218.23227,7.979556,1.452658,0.8713204,3.1017368,21.687916,0.13363819,604,6.0,Emilia-Romagna
44.229168,12.458334,2017-08-31,28.382542,49.446697,8.406049,2.461099,35.37493,219.49525,7.983189,1.0707655,0.40589967,1.3531678,13.166415,0.027192,614,6.0,Emilia-Romagna
44.104168,12.625001,2017-08-31,28.176668,38.217464,10.377253,2.5083225,35.84143,219.48476,7.9864354,0.93346477,0.30341145,1.0554398,11.691144,0.01809355,617,6.0,Emilia-Romagna
41.770836,11.916667,2017-08-31,25.998022,7.840978,11.967689,2.35797,38.49562,213.3827,7.986847,0.14411324,0.04573398,0.25885892,0.57394207,0.009713877,IT_m1rm03_12,22.2,Lazio
41.895836,12.041667,2017-08-31,25.258661,14.719411,11.828777,2.4002786,37.95936,227.83945,8.001423,0.20305869,0.07266498,0.50682473,2.8579006,0.040418644,IT_m1rm03_3,5.6,Lazio
41.854168,12.000001,2017-08-31,25.544434,12.230765,11.958738,2.3899484,38.172207,222.43604,7.9955993,0.17872138,0.062032863,0.41490185,2.1747441,0.03348238,IT_m1rm03_6,11.2,Lazio
42.145836,11.458334,2017-08-31,25.82102,9.092832,11.918292,2.3663087,38.361427,216.98041,7.989004,0.18832181,0.051607974,0.30302274,1.177367,0.013537584,IT_m1vt04_12,22.2,Lazio
42.145836,11.583334,2017-08-31,25.600454,9.019184,11.903717,2.368342,38.31983,220.41327,7.9899173,0.18414779,0.052494183,0.30505002,1.1340992,0.0127729075,IT_m1vt04_3,5.6,Lazio
42.1875,11.583334,2017-08-31,25.550549,8.569882,11.880479,2.3636734,38.327854,221.08292,7.988882,0.17737184,0.05125007,0.29172954,0.97525394,0.010918061,IT_m1vt04_6,11.1,Lazio
39.8125,16.541668,2017-08-31,27.330595,9.650873,13.408436,2.3871498,39.070633,212.25607,7.9854336,0.17984694,0.056076482,0.27559415,0.63572,0.008180569,M1T1A,5.556,Calabria
39.8125,16.625,2017-08-31,27.38698,9.491432,13.670902,2.3867006,39.099144,211.02682,7.9846034,0.177695,0.054938894,0.2701791,0.63817674,0.008235042,M1T1B,11.112,Calabria
39.770836,16.75,2017-08-31,27.459946,9.130706,13.901884,2.3858616,39.11222,209.24956,7.984203,0.17445476,0.053164925,0.25822705,0.6205706,0.008329206,M1T1C,22.224,Calabria
38.895836,17.166668,2017-08-31,27.390959,8.274618,16.24521,2.3903623,39.08365,209.77505,7.98646,0.17814344,0.050026108,0.23489617,0.6002743,0.0082534375,M1T2A,5.556,Calabria
38.854168,17.208334,2017-08-31,27.366884,8.165324,17.551563,2.3872795,39.094223,208.31952,7.9871836,0.17451152,0.049503352,0.23204736,0.583864,0.0082706725,M1T2B,11.112,Calabria
38.8125,17.333334,2017-08-31,27.212301,7.863613,16.572424,2.37999,39.015533,206.93118,7.98873,0.17058882,0.047390122,0.22659487,0.56485415,0.008311392,M1T2C,22.224,Calabria
38.3125,16.5,2017-08-31,27.24168,6.329936,14.832663,2.3824563,38.829422,210.38773,7.987311,0.18450971,0.03773432,0.1828777,0.56751704,0.008199593,M1T3A,5.556,Calabria
38.270836,16.541668,2017-08-31,27.296423,6.698526,14.911032,2.3804805,38.838707,209.47844,7.986734,0.18229164,0.039869823,0.19236623,0.5620816,0.008212278,M1T3B,11.112,Calabria
38.145836,16.583334,2017-08-31,27.33031,7.365353,15.023684,2.3697436,38.72856,208.59097,7.9832697,0.16465427,0.043091398,0.2110661,0.47598353,0.008312884,M1T3C,22.224,Calabria
39.479168,15.875001,2017-08-31,27.713484,6.232771,11.872055,2.3356762,38.261032,217.26602,7.953875,0.14306635,0.03353324,0.17525855,0.55735654,0.009900572,M1T6A,5.556,Calabria
39.479168,15.833334,2017-08-31,27.834776,6.450224,11.948251,2.3351247,38.286312,216.49849,7.952308,0.14275903,0.034487184,0.17939293,0.54859793,0.009863271,M1T6B,11.112,Calabria
39.395836,15.708334,2017-08-31,27.876757,6.980083,11.883941,2.3337095,38.317944,213.82344,7.9535108,0.1439422,0.03720993,0.19349948,0.54138756,0.009860238,M1T6C,22.224,Calabria
39.1875,9.208334,2017-09-30,24.669224,5.0961456,16.562897,2.3301814,38.400227,214.65254,7.999183,0.12711158,0.045138326,0.19273001,0.44927293,0.008635956,0004-MS00200_TR03,5.556,Sardegna
39.104168,9.208334,2017-09-30,24.93826,4.699838,19.754803,2.3268034,38.367317,214.0775,7.995835,0.12951322,0.04014615,0.17258051,0.4544422,0.008648423,0004-MS00200_TR06,11.112,Sardegna
39.020836,9.25,2017-09-30,25.085785,4.506029,20.262821,2.3269825,38.34646,213.72139,7.994719,0.13137724,0.03797992,0.16302252,0.4521026,0.008658112,0004-MS00200_TR12,22.224,Sardegna
39.104168,9.5,2017-09-30,25.19558,4.211932,18.312107,2.312499,38.378933,212.31708,7.991919,0.13335922,0.03533093,0.15040913,0.4764593,0.00871684,0018-MS00110_TR03,5.556,Sardegna
39.020836,9.5,2017-09-30,25.149086,4.5187216,19.081932,2.3166404,38.318775,212.28468,7.9946713,0.13063139,0.037551854,0.16272025,0.45451137,0.008693031,0018-MS00110_TR06,11.112,Sardegna
38.9375,9.5,2017-09-30,25.062887,4.8100266,19.86541,2.3208067,38.24214,212.107,7.998714,0.1279244,0.039884217,0.17515925,0.42652944,0.008641532,0018-MS00110_TR12,22.224,Sardegna
39.9375,9.75,2017-09-30,25.038551,3.5776198,24.94995,2.330553,38.48895,210.39545,7.995925,0.1413565,0.032237437,0.13086776,0.49969754,0.008627613,0073-MS00370_TR03,5.556,Sardegna
39.9375,9.833334,2017-09-30,25.162727,4.014826,28.291872,2.3306334,38.459484,210.1733,7.996078,0.1402127,0.03589054,0.14483386,0.4812682,0.008534291,0073-MS00370_TR06,11.112,Sardegna
39.9375,9.958334,2017-09-30,25.239298,4.452674,30.90466,2.330936,38.42939,209.02197,7.9979725,0.13991517,0.039883252,0.15883419,0.47224388,0.008461445,0073-MS00370_TR12,22.224,Sardegna
40.979168,9.625,2017-09-30,23.74631,5.0970364,22.88192,2.3419504,38.381653,218.46799,8.012838,0.14800362,0.049057033,0.2069574,0.4127906,0.0072432267,0129-MS00730_TR03,5.556,Sardegna
40.979168,9.666667,2017-09-30,23.686275,5.0406675,27.120354,2.3420997,38.343304,218.89192,8.01393,0.1477618,0.048893347,0.20599139,0.41074568,0.007222912,0129-MS00730_TR06,11.112,Sardegna
41.0625,9.791667,2017-09-30,23.299442,4.9534583,20.13865,2.3429673,38.332153,220.89186,8.019061,0.14552464,0.049007244,0.2112305,0.3998784,0.0071620187,0129-MS00730_TR12,22.224,Sardegna
40.895836,8.375,2017-09-30,23.583277,5.0571723,27.122217,2.3190367,38.228134,214.61182,8.0154505,0.14263706,0.047064435,0.21119921,0.3905633,0.0074297884,0182-MS01070_TR03,5.556,Sardegna
40.9375,8.416667,2017-09-30,23.481089,4.928607,25.355942,2.3154323,38.2185,215.12602,8.015676,0.14240241,0.046697322,0.20742671,0.3861077,0.007399655,0182-MS01070_TR06,11.112,Sardegna
41.020836,8.416667,2017-09-30,23.359524,4.7457657,25.618225,2.3068101,38.198814,215.4924,8.015934,0.14143397,0.045998998,0.20198542,0.37805206,0.0072802994,0182-MS01070_TR12,22.224,Sardegna
40.520836,8.25,2017-09-30,21.83095,5.460448,13.079623,2.3176754,37.88396,232.55724,8.0257225,0.11940061,0.05633842,0.26920944,0.2734559,0.0076638507,0192-MS01200_TR03,5.556,Sardegna
40.479168,8.208334,2017-09-30,22.078255,5.3763456,14.710145,2.323222,37.904198,229.77393,8.025721,0.12272728,0.05466985,0.25881606,0.29285145,0.0075742053,0192-MS01200_TR06,11.112,Sardegna
40.4375,8.125,2017-09-30,22.480513,5.209499,16.45586,2.3316095,37.986073,225.83128,8.02532,0.12869242,0.051998354,0.24069521,0.32788578,0.0075004823,0192-MS01200_TR12,22.224,Sardegna
39.854168,8.5,2017-09-30,23.28558,13.546313,7.5404706,2.327602,38.407963,225.69144,8.012417,0.05882008,0.12614036,0.5757903,0.107879624,0.007298476,0222-MS01380_TR03,5.556,Sardegna
39.8125,8.458334,2017-09-30,23.489779,16.568743,8.151701,2.3278818,38.578014,223.90485,8.011384,0.03937639,0.15171626,0.69646424,0.045323893,0.007064386,0222-MS01380_TR06,11.112,Sardegna
39.770836,8.333334,2017-09-30,22.688292,6.0100245,15.409285,2.323029,37.922096,225.22145,8.020562,0.12348073,0.06002734,0.2702148,0.30212316,0.0077510476,0222-MS01380_TR12,22.224,Sardegna
44.645836,12.375001,2017-09-30,23.174414,72.5552,12.841152,2.4533265,34.55815,225.40154,8.020002,1.4012315,1.0300097,3.692766,20.226593,0.16169325,1004,10.0,Emilia-Romagna
44.270836,12.541667,2017-09-30,23.61281,38.65944,13.76732,2.4496205,35.36576,224.95195,8.038989,1.1453469,0.5107677,1.8019441,13.503576,0.04690646,1014,10.0,Emilia-Romagna
44.145836,12.666667,2017-09-30,23.717957,32.946594,14.360457,2.4848213,35.587624,223.86621,8.043907,1.0056261,0.4293977,1.495778,12.292428,0.030589255,1017,10.0,Emilia-Romagna
43.395836,14.000001,2017-09-30,23.707266,13.061053,15.630028,2.3913515,37.195538,214.6,8.052673,0.4772884,0.16178435,0.5457215,4.742259,0.008869915,1E_MS_CH_12,22.2,Marche
43.3125,13.791667,2017-09-30,24.16959,33.35589,12.089027,2.384511,37.44618,215.85246,8.066451,0.49219075,0.3756856,1.2532295,3.6388974,0.005049412,1E_MS_CH_3,5.6,Marche
43.354168,13.875001,2017-09-30,24.287497,21.997791,17.395632,2.3879375,37.30077,214.72353,8.053772,0.50381845,0.2576815,0.8451902,4.4101334,0.006433601,1E_MS_CH_6,11.1,Marche
43.8125,13.541667,2017-09-30,23.34455,15.140286,13.700853,2.4226286,36.863014,217.69511,8.053057,0.5593518,0.19279505,0.67273736,6.4661207,0.012055542,1E_MS_ES_12,22.2,Marche
43.6875,13.416667,2017-09-30,23.860657,26.022848,13.612517,2.4265442,36.77756,213.62233,8.054095,0.56916887,0.331099,1.0766532,6.8429513,0.006283179,1E_MS_ES_3,5.6,Marche
43.729168,13.458334,2017-09-30,23.82195,21.1279,16.887583,2.4245896,36.70234,214.39886,8.051148,0.57712185,0.27419856,0.8873699,6.8802814,0.008064092,1E_MS_ES_6,11.1,Marche
44.645836,12.541667,2017-09-30,23.001379,42.212585,12.463008,2.485857,35.84569,227.00784,8.041412,0.70068514,0.5823157,1.9693129,11.523732,0.06810676,2004,20.0,Emilia-Romagna
44.270836,12.666667,2017-09-30,23.199057,35.966118,13.563726,2.4715154,35.570976,226.82277,8.047429,0.9557644,0.4730567,1.7012496,11.941889,0.04645983,2014,20.0,Emilia-Romagna
44.229168,12.791667,2017-09-30,23.05806,28.942896,12.461379,2.487677,36.005997,227.52148,8.053404,0.7986503,0.37969542,1.3605875,10.157366,0.034118827,2017,20.0,Emilia-Romagna
41.145836,16.958334,2017-09-30,24.415852,9.166506,18.6495,2.386584,38.617207,218.16064,8.039012,0.24268495,0.09169568,0.33949456,1.0291708,0.006865949,4BA02bis,5.556,Puglia
41.1875,17.0,2017-09-30,24.135675,8.816738,15.554208,2.3855228,38.569874,218.6588,8.042411,0.23543915,0.08657943,0.33703944,1.0042557,0.006802591,4BA03,11.112,Puglia
41.270836,17.041668,2017-09-30,23.547651,7.7878428,13.394504,2.3849933,38.767616,219.23506,8.045943,0.20816687,0.07044112,0.31996256,0.8519091,0.0067296894,4BA04,22.224,Puglia
45.270836,12.375001,2017-09-30,23.0996,36.054783,17.267393,2.4768853,35.516605,221.72725,8.055131,0.74123245,0.5416032,1.5694093,9.825243,0.032217775,50530,3.0,Veneto
45.104168,12.416667,2017-09-30,23.34594,52.359116,12.195879,2.5140593,34.47988,224.87054,8.032779,0.7811075,0.713791,2.2950215,15.22482,0.12545043,50720,3.0,Veneto
44.645836,12.333334,2017-09-30,23.154358,78.56457,11.519526,2.4448967,34.07784,224.8801,8.020396,1.5806928,1.1813681,4.158099,21.802555,0.17872828,604,6.0,Emilia-Romagna
45.270836,12.458334,2017-09-30,23.38428,26.361732,19.10382,2.4849646,35.92101,223.6133,8.048426,0.66829175,0.39529032,1.1067481,8.499179,0.011462607,60530,6.0,Veneto
45.104168,12.500001,2017-09-30,23.148167,36.73958,13.127714,2.4988155,35.678223,225.17152,8.041546,0.7055959,0.51228195,1.5872843,10.849285,0.061640274,60720,6.0,Veneto
44.229168,12.458334,2017-09-30,23.39779,38.359272,8.481898,2.440889,35.212093,222.38567,8.048118,1.1833402,0.51247525,1.8313326,13.738064,0.035212334,614,6.0,Emilia-Romagna
44.104168,12.625001,2017-09-30,23.503317,33.348606,10.456416,2.484983,35.557343,221.16985,8.051128,1.0115702,0.43491927,1.5370834,12.506499,0.024455149,617,6.0,Emilia-Romagna
40.6875,18.041668,2017-09-30,24.320358,7.9358234,21.105352,2.3978956,38.694828,217.48286,8.039659,0.24440472,0.07949755,0.29661596,0.99753976,0.0070158173,6CB02bis,5.556,Puglia
40.729168,18.083334,2017-09-30,24.203623,8.021922,18.004152,2.3974485,38.65771,217.73169,8.041793,0.2393004,0.078574635,0.3042788,0.9851215,0.0069810054,6CB03,11.112,Puglia
40.8125,18.125,2017-09-30,24.088194,7.9707093,15.789498,2.3948424,38.72184,217.44806,8.042305,0.22711368,0.07469257,0.30744392,0.92666274,0.006942074,6CB04,22.224,Puglia
45.270836,12.583334,2017-09-30,23.156338,15.217687,15.525636,2.5073931,36.354008,229.95143,8.049531,0.55691904,0.22218022,0.6486318,7.1995654,0.0037913353,70530,12.0,Veneto
45.1875,12.625001,2017-09-30,22.96424,11.389821,17.307068,2.5243995,36.69618,233.2464,8.054867,0.5123787,0.15451922,0.49328825,5.891564,0.002493834,70720,12.0,Veneto
40.229168,17.833334,2017-09-30,25.035599,7.1640925,19.41136,2.3724608,39.079437,211.5651,8.021713,0.20667559,0.06697463,0.25183478,0.8540303,0.007477604,8PC02bis,5.556,Puglia
40.1875,17.791668,2017-09-30,25.046457,7.13247,19.587679,2.373605,39.07432,211.17516,8.022556,0.20756184,0.06555714,0.25059822,0.84451985,0.007467297,8PC03,11.112,Puglia
40.104168,17.708334,2017-09-30,25.090826,6.9134574,22.706873,2.3782587,39.074768,210.66252,8.023764,0.20912965,0.061735645,0.24273321,0.8176821,0.007491515,8PC04,22.224,Puglia
40.4375,17.166668,2017-09-30,25.157625,7.0052724,20.202797,2.3860447,39.114727,212.85674,8.020534,0.1902334,0.065168485,0.24426918,0.6977271,0.0075927614,9PN02bis,5.556,Puglia
40.395836,17.125,2017-09-30,25.144112,6.929538,21.186625,2.38582,39.126938,212.28564,8.021158,0.19293994,0.06375248,0.24154443,0.71376365,0.0075890855,9PN03,11.112,Puglia
