Region,id,phyto_dates,nearest_dates
Toscana,SMR_CCE_WA1,2016-09-30,2016-09-21
Toscana,SMR_CCE_WA1,2016-11-30,2016-11-16
Toscana,SMR_CCE_WA1,2017-05-31,2017-05-30
Toscana,SMR_CCE_WA1,2017-07-31,2017-07-06
Toscana,SMR_CCE_WA1,2017-09-30,2017-09-07
Toscana,SMR_CCE_WA1,2017-12-31,2017-12-04
Toscana,SMR_CCE_WA3,2015-07-31,2015-07-20
Toscana,SMR_CCE_WA3,2015-09-30,2015-09-25
Toscana,SMR_CCE_WA3,2015-11-30,2015-11-17
Toscana,SMR_CCE_WA3,2016-03-31,2016-03-15
Toscana,SMR_CCE_WA3,2016-06-30,2016-06-07
Toscana,SMR_CCE_WA3,2016-07-31,2016-07-06
Toscana,SMR_CCE_WA3,2016-09-30,2016-09-21
Toscana,SMR_CCE_WA3,2016-11-30,2016-11-16
Toscana,SMR_CCE_WA3,2017-05-31,2017-05-30
Toscana,SMR_CCE_WA3,2017-07-31,2017-07-06
Toscana,SMR_CCE_WA3,2017-09-30,2017-09-07
Toscana,SMR_CCE_WA3,2017-12-31,2017-12-04
Toscana,SMR_CCE_WA5,2015-07-31,2015-07-20
Toscana,SMR_CCE_WA5,2015-09-30,2015-09-25
Toscana,SMR_CCE_WA5,2015-11-30,2015-11-17
Toscana,SMR_CCE_WA5,2016-03-31,2016-03-15
Toscana,SMR_CCE_WA5,2016-06-30,2016-06-07
Toscana,SMR_CCE_WA5,2016-07-31,2016-07-06
Toscana,SMR_CCE_WA5,2016-09-30,2016-09-21
Toscana,SMR_CCE_WA5,2016-11-30,2016-11-16
Toscana,SMR_CCE_WA5,2017-05-31,2017-05-30
Toscana,SMR_CCE_WA5,2017-07-31,2017-07-06
Toscana,SMR_CCE_WA5,2017-09-30,2017-09-07
Toscana,SMR_CCE_WA5,2017-12-31,2017-12-04
Toscana,SMR_CFO_WA1,2015-07-31,2015-07-21
Toscana,SMR_CFO_WA1,2015-09-30,2015-09-21
Toscana,SMR_CFO_WA1,2015-11-30,2015-11-19
Toscana,SMR_CFO_WA1,2016-03-31,2016-03-25
Toscana,SMR_CFO_WA1,2016-06-30,2016-06-08
Toscana,SMR_CFO_WA1,2016-07-31,2016-07-08
Toscana,SMR_CFO_WA1,2016-09-30,2016-09-22
Toscana,SMR_CFO_WA1,2016-12-31,2016-12-09
Toscana,SMR_CFO_WA1,2017-06-30,2017-06-06
Toscana,SMR_CFO_WA1,2017-07-31,2017-07-12
Toscana,SMR_CFO_WA1,2017-09-30,2017-09-25
Toscana,SMR_CFO_WA1,2017-11-30,2017-11-17
Toscana,SMR_CFO_WA3,2015-07-31,2015-07-21
Toscana,SMR_CFO_WA3,2015-09-30,2015-09-21
Toscana,SMR_CFO_WA3,2015-11-30,2015-11-19
Toscana,SMR_CFO_WA3,2016-03-31,2016-03-25
Toscana,SMR_CFO_WA3,2016-06-30,2016-06-08
Toscana,SMR_CFO_WA3,2016-07-31,2016-07-08
Toscana,SMR_CFO_WA3,2016-09-30,2016-09-22
Toscana,SMR_CFO_WA3,2016-12-31,2016-12-09
Toscana,SMR_CFO_WA3,2017-06-30,2017-06-06
Toscana,SMR_CFO_WA3,2017-07-31,2017-07-12
Toscana,SMR_CFO_WA3,2017-09-30,2017-09-25
Toscana,SMR_CFO_WA3,2017-11-30,2017-11-17
Toscana,SMR_CFO_WA5,2015-07-31,2015-07-21
Toscana,SMR_CFO_WA5,2015-09-30,2015-09-21
Toscana,SMR_CFO_WA5,2015-11-30,2015-11-19
Toscana,SMR_CFO_WA5,2016-03-31,2016-03-25
Toscana,SMR_CFO_WA5,2016-06-30,2016-06-08
Toscana,SMR_CFO_WA5,2016-07-31,2016-07-08
Toscana,SMR_CFO_WA5,2016-09-30,2016-09-22
Toscana,SMR_CFO_WA5,2016-12-31,2016-12-09
Toscana,SMR_CFO_WA5,2017-06-30,2017-06-06
Toscana,SMR_CFO_WA5,2017-07-31,2017-07-12
Toscana,SMR_CFO_WA5,2017-09-30,2017-09-25
Toscana,SMR_CFO_WA5,2017-11-30,2017-11-17
Toscana,SMR_COM_WA1,2015-07-31,2015-07-23
Toscana,SMR_COM_WA1,2015-09-30,2015-09-08
Toscana,SMR_COM_WA1,2015-12-31,2015-12-02
Toscana,SMR_COM_WA1,2016-04-30,2016-04-07
Toscana,SMR_COM_WA1,2016-05-31,2016-05-05
Toscana,SMR_COM_WA1,2016-07-31,2016-07-07
Toscana,SMR_COM_WA1,2016-09-30,2016-09-27
Toscana,SMR_COM_WA1,2016-12-31,2016-12-06
Toscana,SMR_COM_WA1,2017-06-30,2017-06-14
Toscana,SMR_COM_WA1,2017-07-31,2017-07-18
Toscana,SMR_COM_WA1,2017-09-30,2017-09-29
Toscana,SMR_COM_WA1,2017-11-30,2017-11-21
Toscana,SMR_COM_WA3,2015-07-31,2015-07-23
Toscana,SMR_COM_WA3,2015-09-30,2015-09-08
Toscana,SMR_COM_WA3,2015-12-31,2015-12-02
Toscana,SMR_COM_WA3,2016-04-30,2016-04-07
Toscana,SMR_COM_WA3,2016-05-31,2016-05-05
Toscana,SMR_COM_WA3,2016-07-31,2016-07-07
Toscana,SMR_COM_WA3,2016-09-30,2016-09-27
Toscana,SMR_COM_WA3,2016-12-31,2016-12-06
Toscana,SMR_COM_WA3,2017-06-30,2017-06-14
Toscana,SMR_COM_WA3,2017-07-31,2017-07-18
Toscana,SMR_COM_WA3,2017-09-30,2017-09-29
Toscana,SMR_COM_WA3,2017-11-30,2017-11-21
Toscana,SMR_COM_WA5,2015-07-31,2015-07-23
Toscana,SMR_COM_WA5,2015-09-30,2015-09-08
Toscana,SMR_COM_WA5,2015-12-31,2015-12-02
Toscana,SMR_COM_WA5,2016-04-30,2016-04-07
Toscana,SMR_COM_WA5,2016-05-31,2016-05-05
Toscana,SMR_COM_WA5,2016-07-31,2016-07-07
Toscana,SMR_COM_WA5,2016-09-30,2016-09-27
Toscana,SMR_COM_WA5,2016-12-31,2016-12-06
Toscana,SMR_COM_WA5,2017-06-30,2017-06-14
Toscana,SMR_COM_WA5,2017-07-31,2017-07-18
Toscana,SMR_COM_WA5,2017-09-30,2017-09-29
Toscana,SMR_COM_WA5,2017-11-30,2017-11-21
Toscana,SMR_CPI_WA1,2015-07-31,2015-07-16
Toscana,SMR_CPI_WA1,2015-10-31,2015-10-05
Toscana,SMR_CPI_WA1,2015-11-30,2015-11-12
Toscana,SMR_CPI_WA1,2016-03-31,2016-03-09
Toscana,SMR_CPI_WA1,2016-05-31,2016-05-18
Toscana,SMR_CPI_WA1,2016-07-31,2016-07-05
Toscana,SMR_CPI_WA1,2016-09-30,2016-09-13
Toscana,SMR_CPI_WA1,2016-11-30,2016-11-04
Toscana,SMR_CPI_WA1,2017-05-31,2017-05-24
Toscana,SMR_CPI_WA1,2017-07-31,2017-07-04
Toscana,SMR_CPI_WA1,2017-09-30,2017-09-05
Toscana,SMR_CPI_WA1,2017-11-30,2017-11-07
Toscana,SMR_CPI_WA3,2015-07-31,2015-07-16
Toscana,SMR_CPI_WA3,2015-10-31,2015-10-05
Toscana,SMR_CPI_WA3,2015-11-30,2015-11-12
Toscana,SMR_CPI_WA3,2016-03-31,2016-03-09
Toscana,SMR_CPI_WA3,2016-05-31,2016-05-18
Toscana,SMR_CPI_WA3,2016-07-31,2016-07-05
Toscana,SMR_CPI_WA3,2016-09-30,2016-09-13
Toscana,SMR_CPI_WA3,2016-11-30,2016-11-04
Toscana,SMR_CPI_WA3,2017-05-31,2017-05-24
Toscana,SMR_CPI_WA3,2017-07-31,2017-07-04
Toscana,SMR_CPI_WA3,2017-09-30,2017-09-05
Toscana,SMR_CPI_WA3,2017-11-30,2017-11-07
Toscana,SMR_CPI_WA5,2015-07-31,2015-07-16
Toscana,SMR_CPI_WA5,2015-10-31,2015-10-05
Toscana,SMR_CPI_WA5,2015-11-30,2015-11-12
Toscana,SMR_CPI_WA5,2016-03-31,2016-03-09
Toscana,SMR_CPI_WA5,2016-05-31,2016-05-18
Toscana,SMR_CPI_WA5,2016-07-31,2016-07-05
Toscana,SMR_CPI_WA5,2016-09-30,2016-09-13
Toscana,SMR_CPI_WA5,2016-11-30,2016-11-04
Toscana,SMR_CPI_WA5,2017-05-31,2017-05-24
Toscana,SMR_CPI_WA5,2017-07-31,2017-07-04
Toscana,SMR_CPI_WA5,2017-09-30,2017-09-05
Toscana,SMR_CPI_WA5,2017-11-30,2017-11-07
Veneto,50530,2016-01-31,2016-01-19
Veneto,50530,2016-04-30,2016-04-30
Veneto,50530,2016-05-31,2016-05-18
Veneto,50530,2016-07-31,2016-07-05
Veneto,50530,2016-09-30,2016-09-05
Veneto,50530,2016-11-30,2016-11-10
Veneto,50530,2017-01-31,2017-01-23
Veneto,50530,2017-03-31,2017-03-08
Veneto,50530,2017-05-31,2017-05-16
Veneto,50530,2017-07-31,2017-07-24
Veneto,50530,2017-09-30,2017-09-14
Veneto,50530,2017-11-30,2017-11-28
Veneto,50720,2016-01-31,2016-01-20
Veneto,50720,2016-05-31,2016-05-17
Veneto,50720,2016-07-31,2016-07-05
Veneto,50720,2016-09-30,2016-09-05
Veneto,50720,2016-11-30,2016-11-10
Veneto,50720,2017-01-31,2017-01-23
Veneto,50720,2017-03-31,2017-03-10
Veneto,50720,2017-05-31,2017-05-16
Veneto,50720,2017-07-31,2017-07-25
Veneto,50720,2017-09-30,2017-09-22
Veneto,50720,2017-11-30,2017-11-28
Veneto,60530,2016-01-31,2016-01-19
Veneto,60530,2016-04-30,2016-04-30
Veneto,60530,2016-05-31,2016-05-18
Veneto,60530,2016-07-31,2016-07-05
Veneto,60530,2016-09-30,2016-09-05
Veneto,60530,2016-11-30,2016-11-10
Veneto,60530,2017-01-31,2017-01-23
Veneto,60530,2017-03-31,2017-03-08
Veneto,60530,2017-05-31,2017-05-16
Veneto,60530,2017-07-31,2017-07-24
Veneto,60530,2017-09-30,2017-09-14
Veneto,60530,2017-11-30,2017-11-28
Veneto,60720,2016-01-31,2016-01-20
Veneto,60720,2016-05-31,2016-05-17
Veneto,60720,2016-07-31,2016-07-05
Veneto,60720,2016-09-30,2016-09-05
Veneto,60720,2016-11-30,2016-11-10
Veneto,60720,2017-01-31,2017-01-23
Veneto,60720,2017-03-31,2017-03-10
Veneto,60720,2017-05-31,2017-05-16
Veneto,60720,2017-07-31,2017-07-24
Veneto,60720,2017-09-30,2017-09-22
Veneto,60720,2017-11-30,2017-11-28
Veneto,70530,2016-01-31,2016-01-19
Veneto,70530,2016-04-30,2016-04-30
Veneto,70530,2016-05-31,2016-05-18
Veneto,70530,2016-07-31,2016-07-05
Veneto,70530,2016-09-30,2016-09-05
Veneto,70530,2016-11-30,2016-11-10
Veneto,70530,2017-01-31,2017-01-23
Veneto,70530,2017-03-31,2017-03-08
Veneto,70530,2017-05-31,2017-05-16
Veneto,70530,2017-07-31,2017-07-24
Veneto,70530,2017-09-30,2017-09-14
Veneto,70530,2017-11-30,2017-11-28
Veneto,70720,2016-01-31,2016-01-20
Veneto,70720,2016-04-30,2016-04-30
Veneto,70720,2016-05-31,2016-05-17
Veneto,70720,2016-07-31,2016-07-05
Veneto,70720,2016-09-30,2016-09-05
Veneto,70720,2016-11-30,2016-11-10
Veneto,70720,2017-01-31,2017-01-23
Veneto,70720,2017-03-31,2017-03-10
Veneto,70720,2017-05-31,2017-05-16
Veneto,70720,2017-07-31,2017-07-24
Veneto,70720,2017-09-30,2017-09-22
Veneto,70720,2017-11-30,2017-11-28
